tf,rank,viper,prior_chipseq,prior_expression,min_fdr,mean_nes,n_methods_supporting,method_consistency,both_families_positive,prior_plausible_club_tf,tier
ZNF443,967,-3.6091304266641644,,-3.6091304266641644,0.0550102621245453,-3.6091304266641644,0,,False,False,candidate
ZNF551,968,-3.6361124036110506,,-3.6361124036110506,0.0155373630115509,-3.6361124036110506,0,,False,False,candidate
ZNF562,969,-3.638252544493333,,-3.638252544493333,0.0918365431029397,-3.638252544493333,0,,False,False,candidate
ZNF512B,970,-3.64451737152748,,-3.64451737152748,0.0249975458083636,-3.64451737152748,0,,False,False,candidate
ZBTB32,971,-3.6580283806910034,,-3.6580283806910034,0.068258452788799,-3.6580283806910034,0,,False,False,candidate
ZNF280C,972,-3.6692349819690775,,-3.6692349819690775,0.0354918614202212,-3.6692349819690775,0,,False,False,candidate
ASCL3,973,-3.6808240211212193,,-3.6808240211212193,0.0317854744427818,-3.6808240211212193,0,,False,False,candidate
IRX1,974,-3.6869929472646987,,-3.6869929472646987,0.0430029633717675,-3.6869929472646987,0,,False,False,candidate
NFIB,975,-3.714614073072833,-1.1203127294820137,-3.483120409947076,0.0227767923979557,-3.714614073072833,0,,False,False,candidate
ZNF532,976,-3.7257060076316297,,-3.7257060076316297,0.0208113635370115,-3.7257060076316297,0,,False,False,candidate
HLX,977,-3.74452932347181,,-3.74452932347181,0.0126203321914458,-3.74452932347181,0,,False,False,candidate
ZNF770,978,-3.747032060638177,,-3.747032060638177,0.0431750259905487,-3.747032060638177,0,,False,False,candidate
ZNF222,979,-3.751254919147653,,-3.751254919147653,0.0284918942029625,-3.751254919147653,0,,False,False,candidate
ZBTB5,980,-3.7611240997777835,,-3.7611240997777835,0.018057427738732,-3.7611240997777835,0,,False,False,candidate
REXO4,981,-3.773523069997625,,-3.773523069997625,0.0138171155314713,-3.773523069997625,0,,False,False,candidate
ETV2,982,-3.786736732335695,-2.996584109693681,-2.25349428952836,0.007261733052478,-3.786736732335695,0,,False,False,candidate
ZNF676,983,-3.7971880835551657,,-3.7971880835551657,0.0445579635566951,-3.7971880835551657,0,,False,False,candidate
ATF4,984,-3.812707317377833,-1.3492106551685852,-3.6182475691694345,0.030908356007203,-3.812707317377833,0,,False,False,candidate
ZNF343,985,-3.8188194620929607,,-3.8188194620929607,0.0182210856664584,-3.8188194620929607,0,,False,False,candidate
ZNF576,986,-3.8232410384915605,,-3.8232410384915605,0.0100650830176617,-3.8232410384915605,0,,False,False,candidate
ZNF837,987,-3.8343599396271606,,-3.8343599396271606,0.0312710358150916,-3.8343599396271606,0,,False,False,candidate
ZNF699,988,-3.8381510364944202,,-3.8381510364944202,0.0385529555713659,-3.8381510364944202,0,,False,False,candidate
NHLH1,989,-3.8652025907127245,,-3.8652025907127245,0.0167178237066273,-3.8652025907127245,0,,False,False,candidate
PAX8,990,-3.8684596709815624,-1.6493759842141926,-3.554233942215332,0.020687769820666,-3.8684596709815624,0,,False,False,candidate
ZNF71,991,-3.8753926980059856,,-3.8753926980059856,0.0445579635566951,-3.8753926980059856,0,,False,False,candidate
NR5A2,992,-3.878780178245938,-2.0437953207773085,-3.2873344531749926,0.0800272471405003,-3.878780178245938,0,,False,False,candidate
RHOXF2,993,-3.8795123246991343,,-3.8795123246991343,0.0202098567074037,-3.8795123246991343,0,,False,False,candidate
ZBTB2,994,-3.8799006065434396,,-3.8799006065434396,0.0207846516485637,-3.8799006065434396,0,,False,False,candidate
TFDP3,995,-3.880602595500647,,-3.880602595500647,0.0095298038755081,-3.880602595500647,0,,False,False,candidate
ZNF18,996,-3.8891347317465343,,-3.8891347317465343,0.0106029761354219,-3.8891347317465343,0,,False,False,candidate
ZNF480,997,-3.8981755475180737,,-3.8981755475180737,0.0382268177901919,-3.8981755475180737,0,,False,False,candidate
ZNF547,998,-3.9075482799417696,,-3.9075482799417696,0.0128751219831728,-3.9075482799417696,0,,False,False,candidate
INSM1,999,-3.929113696844884,,-3.929113696844884,0.0076621870124989,-3.929113696844884,0,,False,False,candidate
SOX3,1000,-3.934466721410541,,-3.934466721410541,0.030206601293348,-3.934466721410541,0,,False,False,candidate
TBR1,1001,-3.9627563456224615,,-3.9627563456224615,0.0377006223685129,-3.9627563456224615,0,,False,False,candidate
ZNF684,1002,-3.9673415628637922,,-3.9673415628637922,0.0213083456135948,-3.9673415628637922,0,,False,False,candidate
ZSCAN4,1003,-3.9689197728654295,,-3.9689197728654295,0.0513404793068417,-3.9689197728654295,0,,False,False,candidate
ZNF385C,1004,-3.9806692519428974,,-3.9806692519428974,0.0068695535711267,-3.9806692519428974,0,,False,False,candidate
ZNF667,1005,-3.9830986176355907,,-3.9830986176355907,0.0187130954237588,-3.9830986176355907,0,,False,False,candidate
DMRT3,1006,-4.0309966812115015,,-4.0309966812115015,0.0120375709173305,-4.0309966812115015,0,,False,False,candidate
NFYC,1007,-4.032164303627755,,-4.032164303627755,0.007020888642771,-4.032164303627755,0,,False,False,candidate
GCM1,1008,-4.047523580648454,,-4.047523580648454,0.0077449776476837,-4.047523580648454,0,,False,False,candidate
HBP1,1009,-4.055629689819462,-2.859167836344934,-2.4099990735640113,0.0140608217366138,-4.055629689819462,0,,False,False,candidate
ZNF716,1010,-4.057685830188201,,-4.057685830188201,0.0084627783872388,-4.057685830188201,0,,False,False,candidate
ZKSCAN4,1011,-4.0649013843198,,-4.0649013843198,0.0149959579281025,-4.0649013843198,0,,False,False,candidate
ZNF366,1012,-4.085997593927504,,-4.085997593927504,0.0234702119150561,-4.085997593927504,0,,False,False,candidate
THAP10,1013,-4.090731945195085,,-4.090731945195085,0.020564169289516,-4.090731945195085,0,,False,False,candidate
OVOL3,1014,-4.09184347257294,,-4.09184347257294,0.0040154192069027,-4.09184347257294,0,,False,False,candidate
SOX21,1015,-4.136123653937235,,-4.136123653937235,0.01472713357831,-4.136123653937235,0,,False,False,candidate
THAP3,1016,-4.137851237602312,,-4.137851237602312,0.0302253220001006,-4.137851237602312,0,,False,False,candidate
HES5,1017,-4.140036564142651,,-4.140036564142651,0.0133206386423621,-4.140036564142651,0,,False,False,candidate
NFKB1,1018,-4.1421986972310165,-2.5952862527312943,-2.935241734827751,0.0277750046121692,-4.1421986972310165,0,,False,False,candidate
ZNF813,1019,-4.150470109236472,,-4.150470109236472,0.0075727260213276,-4.150470109236472,0,,False,False,candidate
ZNF584,1020,-4.1709217993606424,0.437071844501455,-4.072502987318453,0.0156314619353566,-4.1709217993606424,0,,False,False,candidate
EOMES,1021,-4.1975244445622035,-3.3299813354288386,-2.3672280947978517,0.0121094487161131,-4.1975244445622035,0,,False,False,candidate
OSR1,1022,-4.2089225802509285,,-4.2089225802509285,0.0102357398852973,-4.2089225802509285,0,,False,False,candidate
JUN,1023,-4.232528340905222,-3.333287970553347,-2.434903340011118,0.0909922956919871,-4.232528340905222,0,,False,False,candidate
HSF1,1024,-4.233117357010589,-3.325415376816968,0.05754302642590548,0.0594886339874925,-4.233117357010589,0,,False,False,candidate
ZNF223,1025,-4.233512594910723,,-4.233512594910723,0.0084570738219549,-4.233512594910723,0,,False,False,candidate
ZNF277,1026,-4.238831470673312,,-4.238831470673312,0.0113430542269247,-4.238831470673312,0,,False,False,candidate
VENTX,1027,-4.240063553369015,,-4.240063553369015,0.0042654561625729,-4.240063553369015,0,,False,False,candidate
EN1,1028,-4.240577153941585,,-4.240577153941585,0.0130985275861979,-4.240577153941585,0,,False,False,candidate
ETS2,1029,-4.263935359730611,-0.6802032391212058,-4.0657076640725665,0.0266902878985438,-4.263935359730611,0,,False,False,candidate
TEAD2,1030,-4.264070092550446,-1.783380933032832,-3.868310527615343,0.0124606079051519,-4.264070092550446,0,,False,False,candidate
EHF,1031,-4.27161783765572,-1.470598294074986,-3.9555941976930735,0.0312986537242438,-4.27161783765572,0,,False,True,candidate
HEY2,1032,-4.27514719094308,,-4.27514719094308,0.0156731149388971,-4.27514719094308,0,,False,False,candidate
TSHZ2,1033,-4.275739405191552,,-4.275739405191552,0.0144229142367311,-4.275739405191552,0,,False,False,candidate
CDC5L,1034,-4.28664911929837,,-4.28664911929837,0.0054865786249694,-4.28664911929837,0,,False,False,candidate
HOMEZ,1035,-4.287681788842057,,-4.287681788842057,0.0038169064802904,-4.287681788842057,0,,False,False,candidate
INSM2,1036,-4.297803487462961,,-4.297803487462961,0.0220006107415247,-4.297803487462961,0,,False,False,candidate
ZNF408,1037,-4.304498965667569,,-4.304498965667569,0.0085007498845504,-4.304498965667569,0,,False,False,candidate
SP4,1038,-4.305993281729719,-3.3350749924383942,-1.825395078520427,0.028131304648021,-4.305993281729719,0,,False,False,candidate
ZNF79,1039,-4.314275850851726,,-4.314275850851726,0.0269402063029818,-4.314275850851726,0,,False,False,candidate
GLIS1,1040,-4.315036337663835,,-4.315036337663835,0.0178264370544872,-4.315036337663835,0,,False,False,candidate
CEBPG,1041,-4.327223293371449,-1.5285922364456723,-4.005367724153845,0.0198763974750484,-4.327223293371449,0,,False,False,candidate
ZNF174,1042,-4.330009581837778,,-4.330009581837778,0.0064370202150415,-4.330009581837778,0,,False,False,candidate
EGR4,1043,-4.350945647837547,,-4.350945647837547,0.0147111335978618,-4.350945647837547,0,,False,False,candidate
ZNF556,1044,-4.358656630583325,,-4.358656630583325,0.0144229142367311,-4.358656630583325,0,,False,False,candidate
ARID5B,1045,-4.364558776732963,,-4.364558776732963,0.0204600086037835,-4.364558776732963,0,,False,False,candidate
POU5F1B,1046,-4.377974922694513,,-4.377974922694513,0.0025806112869283,-4.377974922694513,0,,False,False,candidate
HOXB1,1047,-4.381578626502134,,-4.381578626502134,0.0049616538985613,-4.381578626502134,0,,False,False,candidate
MEF2B,1048,-4.382204101291584,-2.346154148041793,-3.670692004562918,0.0140643297501013,-4.382204101291584,0,,False,False,candidate
HMG20A,1049,-4.38392466656506,,-4.38392466656506,0.0088264313008567,-4.38392466656506,0,,False,False,candidate
THAP1,1050,-4.388577304497991,-2.9669266983502545,-3.2183068521811427,0.0705914540837407,-4.388577304497991,0,,False,False,candidate
TFCP2L1,1051,-4.397523521575676,,-4.397523521575676,0.0074692122182388,-4.397523521575676,0,,False,False,candidate
TBX5,1052,-4.403503863248038,-2.1197551780914363,-3.8783082712911248,0.0156326495134573,-4.403503863248038,0,,False,False,candidate
ZNF823,1053,-4.405508661029274,,-4.405508661029274,0.0129113779108504,-4.405508661029274,0,,False,False,candidate
TGIF1,1054,-4.410361719000199,,-4.410361719000199,0.0150936399969881,-4.410361719000199,0,,False,False,candidate
CAMTA1,1055,-4.423458277220287,,-4.423458277220287,0.0022064890544311,-4.423458277220287,0,,False,False,candidate
ZNF80,1056,-4.424308198175891,,-4.424308198175891,0.0208326647324433,-4.424308198175891,0,,False,False,candidate
ZNF600,1057,-4.437951226703842,,-4.437951226703842,0.0076633833869067,-4.437951226703842,0,,False,False,candidate
HDX,1058,-4.461325590873247,,-4.461325590873247,0.0082403513268696,-4.461325590873247,0,,False,False,candidate
YY2,1059,-4.462065265349193,,-4.462065265349193,0.0255947904418359,-4.462065265349193,0,,False,False,candidate
ZNF639,1060,-4.475655136085425,-0.9768029402813216,-4.364729080098938,0.0070025913092657,-4.475655136085425,0,,False,False,candidate
EMX2,1061,-4.49873076523029,,-4.49873076523029,0.0071359949596509,-4.49873076523029,0,,False,False,candidate
TLX3,1062,-4.506325016201692,,-4.506325016201692,0.0051471009831553,-4.506325016201692,0,,False,False,candidate
SOX18,1063,-4.510112907367068,,-4.510112907367068,0.0220517033890569,-4.510112907367068,0,,False,False,candidate
DRGX,1064,-4.516483412376104,,-4.516483412376104,0.0146232967274555,-4.516483412376104,0,,False,False,candidate
AKAP8,1065,-4.527286096002049,,-4.527286096002049,0.0083946220923674,-4.527286096002049,0,,False,False,candidate
SOX2,1066,-4.5287447345136815,-2.970620896674991,-3.389671969646653,0.0286618393184538,-4.5287447345136815,0,,False,True,candidate
ZNF195,1067,-4.530432911039352,,-4.530432911039352,0.0041579994221254,-4.530432911039352,0,,False,False,candidate
ZNF668,1068,-4.533764440388182,,-4.533764440388182,0.0068399329358178,-4.533764440388182,0,,False,False,candidate
HOXC8,1069,-4.550701737214872,,-4.550701737214872,0.0213083456135948,-4.550701737214872,0,,False,False,candidate
PRDM6,1070,-4.577892341743634,,-4.577892341743634,0.0084817463811641,-4.577892341743634,0,,False,False,candidate
NFE2L3,1071,-4.593701959333998,,-4.593701959333998,0.0031476995725497,-4.593701959333998,0,,False,False,candidate
GTF2B,1072,-4.5993190929023475,-3.682200652358428,-1.9182145034278244,0.0111658844695814,-4.5993190929023475,0,,False,False,candidate
POU2F2,1073,-4.6004342964859815,-3.5127761206913934,-1.1611756322915252,0.013415536274173,-4.6004342964859815,0,,False,False,candidate
ZNF578,1074,-4.6318679394101725,,-4.6318679394101725,0.0056436459622591,-4.6318679394101725,0,,False,False,candidate
YY1,1075,-4.644415767265515,-1.6132095412337701,-4.193786091411794,0.0123413291064566,-4.644415767265515,0,,False,False,candidate
ZNF121,1076,-4.646480726914311,,-4.646480726914311,0.0069936651358554,-4.646480726914311,0,,False,False,candidate
HOXA3,1077,-4.6537074999721595,,-4.6537074999721595,0.0064454239287103,-4.6537074999721595,0,,False,False,candidate
ZNF202,1078,-4.660377955683717,,-4.660377955683717,0.0095398974965859,-4.660377955683717,0,,False,False,candidate
ZUP1,1079,-4.677463767080228,,-4.677463767080228,0.0067471304903261,-4.677463767080228,0,,False,False,candidate
THAP9,1080,-4.686361475099582,,-4.686361475099582,0.0012196937629974,-4.686361475099582,0,,False,False,candidate
ZIM3,1081,-4.690422609985084,,-4.690422609985084,0.0018511930241077,-4.690422609985084,0,,False,False,candidate
MBD4,1082,-4.697026777590493,-2.7335692152973787,-4.031623037200306,0.0281706273452354,-4.697026777590493,0,,False,False,candidate
NR1I3,1083,-4.701300096777783,,-4.701300096777783,0.0028316232782446,-4.701300096777783,0,,False,False,candidate
HIF3A,1084,-4.7066327970003465,,-4.7066327970003465,0.0063612765780843,-4.7066327970003465,0,,False,False,candidate
MAFA,1085,-4.717316016171048,,-4.717316016171048,0.0018301359024389,-4.717316016171048,0,,False,False,candidate
GSC,1086,-4.732183339520016,,-4.732183339520016,0.0113762883250133,-4.732183339520016,0,,False,False,candidate
HES2,1087,-4.744817285174675,,-4.744817285174675,0.0090725458889768,-4.744817285174675,0,,False,False,candidate
ZNF131,1088,-4.754010211622329,,-4.754010211622329,0.0016361029043683,-4.754010211622329,0,,False,False,candidate
IRF4,1089,-4.758456579085392,-3.3477866376398655,-3.203437351846056,0.0457096606349691,-4.758456579085392,0,,False,False,candidate
ASCL5,1090,-4.772070390041212,,-4.772070390041212,0.0017371484033667,-4.772070390041212,0,,False,False,candidate
CRX,1091,-4.775001021285961,-1.910734917562635,-4.422584117107255,0.0225298161635161,-4.775001021285961,0,,False,False,candidate
NPAS4,1092,-4.802057922159756,,-4.802057922159756,0.0020275895621955,-4.802057922159756,0,,False,False,candidate
ZNF34,1093,-4.815366723719226,,-4.815366723719226,0.0073520244310974,-4.815366723719226,0,,False,False,candidate
ATOH7,1094,-4.824454526869042,,-4.824454526869042,0.0024051050869743,-4.824454526869042,0,,False,False,candidate
ZNF207,1095,-4.831014217349717,-1.2674603704956668,-4.614012138169904,0.0025846205181154,-4.831014217349717,0,,False,False,candidate
ZNF41,1096,-4.841028989747523,,-4.841028989747523,0.0082403513268696,-4.841028989747523,0,,False,False,candidate
ZNF649,1097,-4.867315027546577,,-4.867315027546577,0.0073535069717495,-4.867315027546577,0,,False,False,candidate
HOXA6,1098,-4.880544273459777,,-4.880544273459777,0.0041241552364382,-4.880544273459777,0,,False,False,candidate
ZNF730,1099,-4.905720609277847,,-4.905720609277847,0.0022330913372322,-4.905720609277847,0,,False,False,candidate
FOSL2,1100,-4.90615588531697,-3.6948579031623145,-2.454908032250727,0.020227358786621,-4.90615588531697,0,,False,False,candidate
ZNF208,1101,-4.922731278306703,,-4.922731278306703,0.0057264411745643,-4.922731278306703,0,,False,False,candidate
ZBTB47,1102,-4.922817570714488,,-4.922817570714488,0.0006187980080048,-4.922817570714488,0,,False,False,candidate
ZNF574,1103,-4.936922690110813,,-4.936922690110813,0.0060210145410188,-4.936922690110813,0,,False,False,candidate
ZFP1,1104,-4.944680021555341,,-4.944680021555341,0.0008122614537983,-4.944680021555341,0,,False,False,candidate
ZNF821,1105,-4.948019879039334,,-4.948019879039334,0.0028947736713399,-4.948019879039334,0,,False,False,candidate
NR5A1,1106,-4.957507410169105,,-4.957507410169105,0.0013518703737279,-4.957507410169105,0,,False,False,candidate
ZNF354A,1107,-4.9630940471899985,,-4.9630940471899985,0.0005561662482201,-4.9630940471899985,0,,False,False,candidate
DR1,1108,-4.994172371390162,,-4.994172371390162,0.0045470501801671,-4.994172371390162,0,,False,False,candidate
ZBTB7C,1109,-5.017221586832373,,-5.017221586832373,0.0016000640050367,-5.017221586832373,0,,False,False,candidate
ZHX2,1110,-5.022469759396399,-3.220082187802773,-3.4380669498834453,0.0046135385945467,-5.022469759396399,0,,False,False,candidate
MSANTD3,1111,-5.029938708031335,,-5.029938708031335,0.0009586012820335,-5.029938708031335,0,,False,False,candidate
ZNF804A,1112,-5.060903821892856,,-5.060903821892856,0.0105311157386149,-5.060903821892856,0,,False,False,candidate
EGR3,1113,-5.066180675758689,,-5.066180675758689,0.0014960091715711,-5.066180675758689,0,,False,False,candidate
MTERF1,1114,-5.0830906270877545,,-5.0830906270877545,0.0005331390468549,-5.0830906270877545,0,,False,False,candidate
ZNF32,1115,-5.094499735479787,,-5.094499735479787,0.0018457406723747,-5.094499735479787,0,,False,False,candidate
MSX1,1116,-5.09775260523454,,-5.09775260523454,0.0043116763812726,-5.09775260523454,0,,False,False,candidate
ZNF691,1117,-5.0998023845137395,,-5.0998023845137395,0.001029150989818,-5.0998023845137395,0,,False,False,candidate
HIC1,1118,-5.108764122085672,,-5.108764122085672,0.0033855788757309,-5.108764122085672,0,,False,False,candidate
ZNF430,1119,-5.11604895742228,,-5.11604895742228,0.0026334458470869,-5.11604895742228,0,,False,False,candidate
ZNF16,1120,-5.138615874617783,,-5.138615874617783,0.0029062689675634,-5.138615874617783,0,,False,False,candidate
SP5,1121,-5.147262616801907,,-5.147262616801907,0.0022339936286892,-5.147262616801907,0,,False,False,candidate
HESX1,1122,-5.179571008543581,,-5.179571008543581,0.0036638619019156,-5.179571008543581,0,,False,False,candidate
ZNF85,1123,-5.183084260434415,,-5.183084260434415,0.0003884132714769,-5.183084260434415,0,,False,False,candidate
HOXD8,1124,-5.194717468803551,,-5.194717468803551,0.0024713101036712,-5.194717468803551,0,,False,False,candidate
TBX15,1125,-5.195854468013989,,-5.195854468013989,0.0007830002844932,-5.195854468013989,0,,False,False,candidate
TSC22D1,1126,-5.205459257297342,,-5.205459257297342,0.0006658922954189,-5.205459257297342,0,,False,False,candidate
CBLL2,1127,-5.219759892943634,,-5.219759892943634,6.230043445185791e-05,-5.219759892943634,0,,False,False,candidate
ZNF543,1128,-5.226506520688082,,-5.226506520688082,0.0045470501801671,-5.226506520688082,0,,False,False,candidate
TBX21,1129,-5.230670349800764,-3.388602033631444,-3.8437349444480557,0.0026275282373783,-5.230670349800764,0,,False,False,candidate
RAG1,1130,-5.230704373762544,,-5.230704373762544,0.0012933057753111,-5.230704373762544,0,,False,False,candidate
KIN,1131,-5.231260077587665,,-5.231260077587665,0.0024810037611297,-5.231260077587665,0,,False,False,candidate
MEIS1,1132,-5.255294675960461,-3.1476496652090065,-4.23036969612745,0.0076621870124989,-5.255294675960461,0,,False,False,candidate
ZBTB7B,1133,-5.25925539308238,,-5.25925539308238,0.0024565722107169,-5.25925539308238,0,,False,False,candidate
RFX8,1134,-5.26578748026639,,-5.26578748026639,0.0011591508448957,-5.26578748026639,0,,False,False,candidate
CTCF,1135,-5.2664367795201334,-2.3030129771067527,-4.2742176477044,0.0088838451462328,-5.2664367795201334,0,,False,False,candidate
TCF21,1136,-5.269736402252555,-2.6633823040422424,-4.541332437731235,0.0078635502188618,-5.269736402252555,0,,False,False,candidate
ZIC1,1137,-5.272734538705867,,-5.272734538705867,0.0023193515370922,-5.272734538705867,0,,False,False,candidate
ZNF830,1138,-5.287280586102882,,-5.287280586102882,0.0020036727203402,-5.287280586102882,0,,False,False,candidate
ZIM2,1139,-5.289519895781871,,-5.289519895781871,2.249480421593137e-06,-5.289519895781871,0,,False,False,candidate
MNX1,1140,-5.293304032793728,-3.380921564413758,-3.7246813704204524,0.0020359436504077,-5.293304032793728,0,,False,False,candidate
SOX14,1141,-5.29931329201218,,-5.29931329201218,0.0017221743414084,-5.29931329201218,0,,False,False,candidate
KLF3,1142,-5.300028777354115,-2.349923830820463,-4.805506595944234,0.0021020176307687,-5.300028777354115,0,,False,False,candidate
CHCHD3,1143,-5.304149146994347,,-5.304149146994347,0.0010959986076125,-5.304149146994347,0,,False,False,candidate
HOXC10,1144,-5.31241781688802,,-5.31241781688802,0.0006867948133613,-5.31241781688802,0,,False,False,candidate
NR1D1,1145,-5.329921591936727,,-5.329921591936727,0.0007639666436353,-5.329921591936727,0,,False,False,candidate
ZNF706,1146,-5.358053506754854,,-5.358053506754854,0.0042654561625729,-5.358053506754854,0,,False,False,candidate
FOXQ1,1147,-5.367968838715075,,-5.367968838715075,0.0040424540603053,-5.367968838715075,0,,False,False,candidate
LIN28A,1148,-5.370727530018103,,-5.370727530018103,2.9091766349074956e-06,-5.370727530018103,0,,False,False,candidate
SKOR1,1149,-5.373692092960335,,-5.373692092960335,0.0002731372448197,-5.373692092960335,0,,False,False,candidate
ZNF35,1150,-5.409780835470671,,-5.409780835470671,0.0010981755067451,-5.409780835470671,0,,False,False,candidate
GFI1B,1151,-5.421308612598982,-4.325075616244055,-2.8666064180360715,0.0018496983322923,-5.421308612598982,0,,False,False,candidate
LHX1,1152,-5.430482867478916,,-5.430482867478916,5.7035087528816625e-05,-5.430482867478916,0,,False,False,candidate
ZNF792,1153,-5.432371941324511,,-5.432371941324511,0.0003665574701286,-5.432371941324511,0,,False,False,candidate
ZMAT4,1154,-5.4391466332319895,,-5.4391466332319895,0.0003020427051172,-5.4391466332319895,0,,False,False,candidate
ZBTB9,1155,-5.440059663684433,,-5.440059663684433,0.0003637969147564,-5.440059663684433,0,,False,False,candidate
E2F3,1156,-5.455170304673158,,-5.455170304673158,0.0009434629185633,-5.455170304673158,0,,False,False,candidate
MYF6,1157,-5.4627787424329295,,-5.4627787424329295,0.0044595289102806,-5.4627787424329295,0,,False,False,candidate
CENPT,1158,-5.470649429458844,,-5.470649429458844,0.0002917999930868,-5.470649429458844,0,,False,False,candidate
FOXD2,1159,-5.4823374807559,,-5.4823374807559,0.0006513362557296,-5.4823374807559,0,,False,False,candidate
AHDC1,1160,-5.486321545334109,,-5.486321545334109,0.0004533123858678,-5.486321545334109,0,,False,False,candidate
EPAS1,1161,-5.486408623860455,-3.5289997477995327,-3.987089661678487,0.0017162065154073,-5.486408623860455,0,,False,False,candidate
TBX3,1162,-5.4887884112649665,-2.9928181965304885,-4.551820097778506,0.0016361029043683,-5.4887884112649665,0,,False,False,candidate
NFIC,1163,-5.537584387338677,-4.092614726785027,-3.166665074668939,0.0081332940358078,-5.537584387338677,0,,False,False,candidate
ESRRA,1164,-5.546124119939874,-3.2889575550573573,-4.4907185393259414,0.0130985275861979,-5.546124119939874,0,,False,False,candidate
BARX1,1165,-5.546723408422825,,-5.546723408422825,0.0017015045937494,-5.546723408422825,0,,False,False,candidate
ZFHX4,1166,-5.555667908410669,,-5.555667908410669,0.0008514224283376,-5.555667908410669,0,,False,False,candidate
TBX4,1167,-5.572425635151527,,-5.572425635151527,0.0004237547359335,-5.572425635151527,0,,False,False,candidate
HOXB4,1168,-5.574119905424339,-3.5434703676474153,-4.061879899080465,0.0012241828269832,-5.574119905424339,0,,False,False,candidate
FOXF1,1169,-5.58958219410685,,-5.58958219410685,0.0012892784631399,-5.58958219410685,0,,False,False,candidate
ZNF771,1170,-5.602860356552231,,-5.602860356552231,0.0006468622739736,-5.602860356552231,0,,False,False,candidate
PRDM12,1171,-5.608004315334329,,-5.608004315334329,0.0003076421229349,-5.608004315334329,0,,False,False,candidate
DLX2,1172,-5.615385583804739,,-5.615385583804739,0.0013518703737279,-5.615385583804739,0,,False,False,candidate
SHOX2,1173,-5.615433072741758,,-5.615433072741758,0.0008152617861523,-5.615433072741758,0,,False,False,candidate
DMRTA2,1174,-5.617976006461587,,-5.617976006461587,0.0007602499706304,-5.617976006461587,0,,False,False,candidate
FOXD4L5,1175,-5.6363340888473825,,-5.6363340888473825,0.0008605625649666,-5.6363340888473825,0,,False,False,candidate
DNMT1,1176,-5.63814173400236,,-5.63814173400236,4.113055586144224e-05,-5.63814173400236,0,,False,False,candidate
PURG,1177,-5.644923740252335,,-5.644923740252335,0.0001410252012117,-5.644923740252335,0,,False,False,candidate
HSF5,1178,-5.6765829005668955,,-5.6765829005668955,1.4599130494166314e-05,-5.6765829005668955,0,,False,False,candidate
YBX2,1179,-5.68214172459309,,-5.68214172459309,6.256705196256978e-05,-5.68214172459309,0,,False,False,candidate
NEUROD4,1180,-5.692349050959297,,-5.692349050959297,0.0029036603362599,-5.692349050959297,0,,False,False,candidate
VAX1,1181,-5.705669070507724,,-5.705669070507724,0.000438175776168,-5.705669070507724,0,,False,False,candidate
CEBPE,1182,-5.731482058879018,,-5.731482058879018,0.0001638920908046,-5.731482058879018,0,,False,False,candidate
ZNF385D,1183,-5.752461049354752,,-5.752461049354752,0.000630804934551,-5.752461049354752,0,,False,False,candidate
NR6A1,1184,-5.759493077467103,,-5.759493077467103,0.0004810200524616,-5.759493077467103,0,,False,False,candidate
KLF14,1185,-5.763181767370609,,-5.763181767370609,1.2756081931505887e-05,-5.763181767370609,0,,False,False,candidate
ZNF362,1186,-5.771545531564851,,-5.771545531564851,0.0003870683317182,-5.771545531564851,0,,False,False,candidate
ZNF675,1187,-5.78555481679508,,-5.78555481679508,0.0001289147133471,-5.78555481679508,0,,False,False,candidate
LBX1,1188,-5.807521097532196,,-5.807521097532196,0.002313681697766,-5.807521097532196,0,,False,False,candidate
FOXD4,1189,-5.80890680063187,,-5.80890680063187,0.0001335909265326,-5.80890680063187,0,,False,False,candidate
MYT1,1190,-5.811518768203567,,-5.811518768203567,0.0001269040330843,-5.811518768203567,0,,False,False,candidate
HHEX,1191,-5.817262080079366,-3.4269758994292756,-4.582220224070676,0.0023437180308958,-5.817262080079366,0,,False,False,candidate
NR2E1,1192,-5.826166232738199,,-5.826166232738199,0.0016110196960164,-5.826166232738199,0,,False,False,candidate
ZNF670,1193,-5.830435625028958,,-5.830435625028958,0.0001010619768651,-5.830435625028958,0,,False,False,candidate
ZNF300,1194,-5.835383089908833,,-5.835383089908833,0.0001934543170656,-5.835383089908833,0,,False,False,candidate
ZNF77,1195,-5.8403689623052,,-5.8403689623052,0.001052731101958,-5.8403689623052,0,,False,False,candidate
TLX2,1196,-5.867729382896221,,-5.867729382896221,0.0008233725751516,-5.867729382896221,0,,False,False,candidate
OTP,1197,-5.88357081612555,,-5.88357081612555,0.0001184838306264,-5.88357081612555,0,,False,False,candidate
EBF3,1198,-5.893377476918041,,-5.893377476918041,0.0001219349982145,-5.893377476918041,0,,False,False,candidate
ZNF219,1199,-5.894062128121615,,-5.894062128121615,0.0001214514545761,-5.894062128121615,0,,False,False,candidate
BRF2,1200,-5.900166795007934,-3.648040966888184,-4.621115244849582,0.0011530800471318,-5.900166795007934,0,,False,False,candidate
CENPS,1201,-5.910417267992183,,-5.910417267992183,4.4896159006304846e-05,-5.910417267992183,0,,False,False,candidate
ZNF22,1202,-5.911662059210038,,-5.911662059210038,0.0002774275740607,-5.911662059210038,0,,False,False,candidate
